label,size,avg_dynm_init_ns,avg_dynm_exec_ns,avg_symb_init_ns,avg_symb_exec_ns,avg_inst_exec_ns,cv_dynm_init,cv_dynm_exec,cv_symb_init,cv_symb_exec,cv_inst_exec
log,8192,11131230,588515394,5876697,443727,30,0.011277714463560382,0.0016853839766755815,0.2052980806576301,0.1644778770373582,0.0
pad,64,12479723,9795,9396595,1016902,66,0.19759546473583034,0.052763858425210294,0.2662793710806392,0.37912581169904025,0.28315190269535534
pad,128,15174185,52203,7797044,886699,172,0.12346107749412276,0.4311645543268243,0.013225437049973142,0.2629699607904295,0.08995757024552019
pad,256,20184992,216028,12355408,1094808,81,0.3299554268029637,0.3095064566586638,0.06399549596154125,0.3699626174028181,0.16306109677908714
pad,512,17001584,872422,10924755,1193716,106,0.2046751484681538,0.414825525912286,0.21902790013286458,0.6096879850213697,0.8441839162025061
pad,1024,11403994,1753252,7192249,757851,117,0.0367435571428349,0.01013610241914464,0.10037225955679552,0.05911844263908967,0.4315844911916902
pad,2048,11956991,7317867,6526597,743568,70,0.15545610380067285,0.05004569130051651,0.008488344814566968,0.024922420493569606,0.2956297663270274
pad,4096,11194230,28843730,7333814,771390,76,0.032695540177590236,0.060401989488699646,0.13847893273812217,0.07925078763435398,0.32151720758427893
pad,8192,11389603,110264122,8680256,864747,184,0.03658051218707475,0.0020300239998775303,0.07122265140439774,0.1372789577257831,1.1481719461463977
instance_norm,64,16183347,222179,17944231,1320559,94,0.20296255426054585,0.6120032311363338,0.2658143424104253,0.17334891248007311,0.14312366007525223
instance_norm,128,19895299,683305,16244442,1419131,104,0.32828201596292395,0.3246580416781933,0.2835232181652046,0.30828276658664133,0.5665738408713936
instance_norm,256,20202261,3442784,13794010,1194046,83,0.09176442870535709,0.37311629676601765,0.2944173292350703,0.03961159541314476,0.11085125168440815
instance_norm,512,12198922,7085801,14655205,1374887,91,0.03936827655236373,0.003540357576340161,0.3782104009264182,0.1533243060788542,0.05598110661214782
instance_norm,1024,12933780,29169273,12347152,1179494,119,0.05251686901380106,0.0019680794261674487,0.11798182032041188,0.026278395186774925,0.3895572096302272
instance_norm,2048,13135687,112572497,12427617,1154639,83,0.13032884203868284,0.0007947427394523398,0.14267955438053861,0.015434278547982832,0.5680566377892186
instance_norm,4096,12908948,449167549,12480488,1205678,171,0.030017715288075057,0.001049692748382764,0.14467941476662693,0.07787714967470521,0.15481708167205938
instance_norm,8192,13149734,1797427026,12873061,1171488,138,0.013110730067759698,0.00028487592487020605,0.23148589257657173,0.007620056402309229,0.630226518990113
conv,64,12428179,136478408,16182360,2114279,274,0.015994346068005743,0.02803258393675592,0.21000435049438673,0.009734952228604233,0.7956603520914447
conv,128,13896190,567054133,15987742,2091188,272,0.1088004305122029,0.003403028213389049,0.13311227344509094,0.019634583193583077,0.5449739883002449
conv,256,13292035,2324253171,16742051,2136059,135,0.11437464281502858,0.0024880941228738736,0.14296984550891406,0.037867055399263806,0.1773912076850329
conv,512,12537407,9429837879,14475464,2098875,190,0.03636736744793449,0.0003376979897032088,0.03711458574624771,0.015360095085481687,0.20492549825191353
conv,1024,13414693,38085278722,15716416,2104300,268,0.08889975729812583,0.000689862353847342,0.14617265309117414,0.018002289165262485,0.5218932157214011
conv,2048,12573075,152897098269,15656859,2157487,170,0.026526140723899822,6.096220439480473e-05,0.15612145911351644,0.019861065936245783,0.9101382351650477
conv,4096,32558393,612990346818,14190626,2120993,145,0.41190536432764463,0.0004143610763734643,0.041148237356975516,0.008968392279896603,0.12259578506642191
matmul,64,17187428,399735,9134836,510164,20,0.050875807510934255,0.04417361894585116,0.08979821909189935,0.23617336611740317,0.17320508075688773
matmul,128,18116198,5787170,7428396,671240,20,0.36244121361788373,0.5166547132834087,0.15237636915108926,0.42019623087972374,0.16992989923956028
matmul,256,11242477,26261793,6606225,488806,19,0.021725437783408394,0.23654305009847634,0.130027114825554,0.13968258787893123,0.18976585660336784
matmul,512,12035916,176319513,6470863,493853,22,0.03502016983048878,0.06560822222420391,0.16876116341241423,0.18936937201463747,0.2764892059226463
matmul,1024,13238656,2779789695,7239241,550843,19,0.11019363081495938,0.000705936549385991,0.17292371726579253,0.27621912299235063,0.12796329551306354
matmul,2048,12303066,22181910181,7165309,546496,22,0.03280222958626092,0.02135239594474132,0.14157904790220827,0.2968203124102634,0.22727272727272727
matmul,4096,13282633,964725564567,6548803,494120,40,0.024566787749221213,0.011010250906074846,0.1669736275947065,0.17613954955188638,0.7872958216222169
gemm,64,19074556,591945,8812076,770986,18,0.1744485224526676,0.3247014044496801,0.11763552368641118,0.5950171160990786,0.16663911618021238
gemm,128,16760945,4622947,9452092,766381,18,0.18099698822206461,0.46152757376758985,0.36488333431369785,0.2485836940816388,0.03092947870658709
gemm,256,14332822,26927553,7000438,493906,22,0.29209774512830716,0.1588667903407076,0.14928637782926796,0.18071054531834405,0.33695409521734115
gemm,512,12942851,166166238,6489107,486368,23,0.06780587354573676,0.03779773731659283,0.20889138658554535,0.16295383692713858,0.3644957377763735
gemm,1024,12465681,1327599926,7404280,526514,17,0.022128652799311605,0.0035226741257012644,0.31868522950553807,0.2718064225753956,0.12009611535381536
gemm,2048,12182464,10693850183,6831425,470090,19,0.03350645182727793,0.0009598114144698953,0.17671193586780706,0.08827110596997595,0.10584742370166775
gemm,4096,12064832,86522038387,7171149,538745,28,0.01128776223912967,0.004939998422503973,0.19004774299498783,0.14337899940002846,0.444107907957103
batch_norm,64,17696854,6420733,94508033,9372066,835,0.21855581994102824,1.098555179664747,0.0483008329182678,0.05003739342724052,0.4827369235483158
batch_norm,128,20736555,18748324,99850628,9168705,671,0.024777135183755315,0.8966698984260074,0.0670985257120604,0.005597183673402388,0.3073517686205618
batch_norm,256,17342410,33652338,93510349,9125517,841,0.08041959015191565,0.05301390472468985,0.02552200987948844,0.00697587087138487,0.11888512593801265
batch_norm,512,15125138,133991991,91618531,9177002,436,0.028241891222007272,0.030739069459252043,0.007798391322939814,0.004304426525702374,0.4776592971718783
batch_norm,1024,17099920,532882527,93688010,10021223,567,0.07850801491312959,0.03854502152062789,0.024920636130304236,0.1611902489338221,0.10517143926543615
batch_norm,2048,33554815,2183773919,91871150,9144716,760,0.8831305391708583,0.0799421061713077,0.0033480128136427994,0.005306641589252385,0.18461787655502737
batch_norm,4096,20420225,8940417200,94359049,9124484,863,0.21815431530459858,0.142932477536273,0.021761165191237063,0.010449698232612168,0.21104200655157201
