label,size,avg_dynm_init_ns,avg_dynm_exec_ns,avg_symb_init_ns,avg_symb_exec_ns,avg_inst_exec_ns,cv_dynm_init,cv_dynm_exec,cv_symb_init,cv_symb_exec,cv_inst_exec
tanh,8192,12069604,573578038,8794526,503446,69,0.06714776444642273,0.004118503217091782,0.06811671223811952,0.06542158629053654,0.36297280938801685
maxpool,64,18153747,5803,15788076,1367777,85,0.21921173165062177,0.24021674885380256,0.39580284811869076,0.36010862759590045,0.1989008236440787
maxpool,128,17494112,18962,16153473,1265583,73,0.4312352452859813,0.37247138957374587,0.4055629877797149,0.1868826268176728,0.35590085087031725
maxpool,256,11421776,40330,10329597,854862,75,0.037733779893958305,0.06203438427787206,0.1388411092780433,0.016168717086316415,0.29784410538251566
maxpool,512,13340817,155152,15035146,1434067,62,0.03796236842292366,0.01444699126229052,0.2209716630943791,0.5995694954669152,0.06483612648653551
maxpool,1024,12336745,783764,14234640,1286989,74,0.045913526921281395,0.018144698796297994,0.32544548823566744,0.5170391672972322,0.4860949138862928
maxpool,2048,12479713,3229034,12302289,1094284,69,0.06670072953177918,0.08930450777305773,0.21150055443206683,0.3956762941389998,0.3152452901440982
maxpool,4096,12076744,12567557,10721163,864033,55,0.027239052888418387,0.07273980570608282,0.07520763237780011,0.057940952382294325,0.06842058247952136
maxpool,8192,12754700,47476881,13723236,1192164,71,0.05510700823763486,0.0009800869283761273,0.350608113964496,0.40797601315561904,0.31713606335768174
exp,64,15207343,27603,8453283,474631,54,0.26196196478240485,0.48558669493643536,0.12153874878447646,0.021376847649071228,0.09799078929868854
exp,128,18911283,76905,11061339,876740,51,0.18406908441087122,0.06381066865978703,0.2203420228361887,0.5275319556304084,0.11666542787112984
exp,256,19392001,479311,12610504,573679,65,0.2248157683205717,0.296940463096152,0.08362904654622043,0.06528365766008046,0.15995889600597693
exp,512,19093566,1424601,10955994,568261,46,0.1574944535650227,0.3075394476117657,0.39376122491759163,0.3062474034744944,0.024743582965269677
exp,1024,12051996,4491874,10833643,674633,49,0.1076797935258329,0.004735539871980516,0.31273661651389145,0.5048527790626621,0.07358267909110182
exp,2048,12195950,18882042,7897371,490890,49,0.17204464260667254,0.03792036255820854,0.1342873645065754,0.03498541867753329,0.030755541576884836
exp,4096,11542756,70571536,8828271,497532,49,0.04721555841516362,0.013835867383011301,0.021148000828673054,0.05337803625693586,0.16704801575249897
exp,8192,11402082,279597503,7133383,573519,43,0.014069700505873676,0.012096170320427068,0.025386591583299613,0.139529935774252,0.06152910025731606
log,64,11597281,160842,8623453,561564,53,0.2824445301448929,1.1876516560507488,0.2841179464576749,0.24437192631261437,0.16381678027601446
log,128,19249262,383059,13080684,742947,58,0.3268817741368639,0.29862099040278034,0.32176826255677277,0.05418651236568558,0.29510288762686526
log,256,23496404,1608750,13054835,832788,67,0.08416477665807179,0.3500601327890522,0.22888952364079176,0.08477772001192976,0.45927682548887033
log,512,18384258,3005483,9103049,482303,79,0.0833745921477159,0.018104864615154773,0.06196689549475408,0.006072237080539849,0.46972001619241915
log,1024,11510316,11613257,8208083,549879,49,0.05328183585718317,0.003440355034365707,0.11890312266395087,0.221493791882919,0.07069595132934192
log,2048,11679638,46345539,9148477,725678,65,0.06702882567242464,0.00565224753245398,0.0893288575315646,0.5811618135511604,0.4203846337778473
log,4096,11772468,184179348,9399022,509911,50,0.03762503826498857,0.00831594948033335,0.11090499001846817,0.057776597655132426,0.14
log,8192,11261522,731554406,8003279,566619,55,0.025041203808914662,0.00407545048823997,0.09370438761382291,0.27268330111079175,0.19906881496214826
pad,64,16672653,17438,20289601,1648358,418,0.21355454052082573,0.35380385371528833,0.09023608373794621,0.270678124476915,0.2399544408432938
pad,128,15591917,51434,17587121,1584591,427,0.17406808912422408,0.5704271157483826,0.18012237753293325,0.05301814188191317,0.15414035289840125
pad,256,20811923,271920,16138344,1527462,433,0.28398384884950795,0.4459790170435467,0.2795162207039094,0.026897719781328145,0.08460971991166408
pad,512,20208320,601292,15022789,1742697,492,0.09119978729355244,0.20452127730672134,0.11580618636102182,0.21162901331870773,0.5500814537235913
pad,1024,15424282,2298338,16167169,1578411,565,0.2760316818259998,0.19656010181200417,0.1796383417486328,0.027871890450770417,0.15187243370251574
pad,2048,12305507,9184706,16452879,2130137,672,0.11271602795358436,0.052486899370151906,0.19508326317403743,0.25152755894704576,0.7959881779268344
pad,4096,11606432,32283365,13622234,1885599,501,0.01767258851864827,0.06420334897073787,0.1071118759562086,0.27941972684070754,0.4235696693300017
pad,8192,11810141,138124674,14225309,1515740,318,0.015330312078111603,0.0015056454941829395,0.09670393554200385,0.008019741276587021,0.05755039624886577
instance_norm,64,20056253,195949,17699145,1259814,54,0.461826365054207,0.3685321718337876,0.2369383136642753,0.03731607773746268,0.06676946806414795
instance_norm,128,20841123,986827,21540608,1401682,68,0.2428839447335676,0.6017727483827925,0.4345060883406177,0.2147880989613623,0.3609575037868214
instance_norm,256,20074962,2854437,13746009,1094507,71,0.2794710984213167,0.09652507293961377,0.12184356230378901,0.09804434566033866,0.3237478144988556
instance_norm,512,14501952,8820401,18526646,1245750,80,0.08584617604829743,0.008007039736321995,0.17900021669500776,0.01397230904963315,0.34862180599659703
instance_norm,1024,14573457,35070821,22776536,3434037,98,0.054119110549957945,0.00238519184832854,0.5212280799636269,1.095204240520842,0.4397237025799029
instance_norm,2048,13649864,135061536,16014639,1245433,78,0.049792012220484856,0.0001426836961208102,0.11641052147525584,0.020597168984057133,0.38134402899122627
instance_norm,4096,13977790,546200615,20217229,1816717,61,0.05125647619576487,0.006254818063598436,0.051982954599116706,0.1286549142139761,0.04706659803176297
instance_norm,8192,13842042,2164725839,16276733,1251943,55,0.023382180452936215,0.0013760596329795045,0.20804642095101242,0.01747436051234851,0.12227890932133016
resize,64,16679374,418744,8282635,455595,23,0.1436699713199832,0.5053774766305691,0.25635866783890393,0.2353743430976169,0.09897433186107871
resize,128,21335137,1216399,10087563,771533,29,0.23420693774464546,0.49214616414632323,0.33344117046432303,0.47507176180261323,0.20595845820026248
resize,256,17457166,5801580,8006027,431303,34,0.14401136595964284,0.1469585658874961,0.10799906577291715,0.12514041753481134,0.352334899254836
resize,512,11894118,13326923,7926454,391341,24,0.041889876548399325,0.00278001599550474,0.31778001904858827,0.00607561832158523,0.07216878364870322
resize,1024,11695777,51672416,8704356,402617,25,0.021265197229734252,0.002892196825296888,0.02225913619547117,0.016927409511397817,0.044988332664126676
resize,2048,11719783,206607385,8156436,400234,26,0.06961542112053173,0.004217007477020115,0.10143956654068104,0.03322927851651241,0.038461538461538464
resize,4096,11851073,822067810,8207530,404611,28,0.033378098842845705,0.003688121111032164,0.24090034821934814,0.05754822401757497,0.06185895741317419
resize,8192,11577613,3285642229,8547540,418843,26,0.029770177461033345,0.0014426900956879467,0.2043505107615289,0.05401806720165166,0.06661733875264912
upsample,64,13953339,185537,8726909,499841,35,0.22454485214794692,0.13671400880633094,0.18196112811122983,0.18913863448301285,0.1737932151513777
upsample,128,18928699,1535451,9128373,524004,27,0.06170159606868943,0.15282587684159127,0.31345663929983447,0.369777115951799,0.11042351072182748
upsample,256,16075756,3111634,8030228,419799,34,0.29254126837819194,0.017651132352278272,0.20692477997286315,0.03623277552159311,0.4362454745371062
upsample,512,12214996,12313275,9455762,634006,23,0.05490776732508342,0.001068632147691148,0.04232776902824439,0.3964654255932187,0.12371791482634838
upsample,1024,11710618,47335938,8314472,409980,28,0.043389125783238426,0.005239032280924258,0.11211781259203336,0.040457536663182615,0.05391265523477459
upsample,2048,11243154,189587705,7806183,412861,23,0.021515935565688673,0.004597009161015948,0.04490009155906817,0.0018404553182403342,0.08795771828730137
upsample,4096,12122317,752711145,8070981,477690,27,0.04229586568467072,0.0059771004976264105,0.08557938388775013,0.20073505118395538,0.07524093973973973
upsample,8192,11249089,3009691179,7638427,398181,22,0.022459115536337358,0.0024777249225176857,0.16054158385941245,0.012342606458569072,0.045454545454545456
topk,64,19481409,8434091,10112545,393402,24,0.32592483902592584,1.6911091612207867,0.3554606316923477,0.35166281485078144,0.08554791778627943
topk,128,16386608,480069,9046862,266824,21,0.11530995727995932,0.09050448731242373,0.0858393050509613,0.43402350218287133,0.02664693550105965
topk,256,16604551,851165,7486817,241331,24,0.3090227211148756,0.473806917267412,0.2029099155456595,0.17079570216918893,0.11023963796102461
topk,512,16404253,2250560,9966036,284288,23,0.4059666802098661,0.3554215445721075,0.33011871011109306,0.4722281741851475,0.12197540898372373
topk,1024,11301131,3817679,10202219,344234,24,0.05024472491099524,0.00522431521379076,0.21315172771990482,0.5988662238891371,0.18724873595339211
topk,2048,11490839,11006699,7875756,211369,30,0.008203325410724091,0.0017976725424039856,0.016006421809337285,0.025724257769024594,0.4077173768154576
topk,4096,11547113,32013507,7402747,212457,21,0.04902634224291751,0.002299395246707845,0.04063786202750938,0.03055666276518861,0.07050116453778216
topk,8192,12281142,94931129,7687695,248246,30,0.061717634687742294,0.004142115363953208,0.023300540779408546,0.2453657962442923,0.43789645822790624
nms,64,17561450,2812,13041867,675029,45,0.18186958408720263,0.4014600484997043,0.39908495683848383,0.1466266622020206,0.05510828054942153
nms,128,17663759,3564,10833692,617934,93,0.1670939938746798,0.3222039457146443,0.17520063757350327,0.01463543315610093,0.36053743896849216
nms,256,18849234,5014,15197107,752799,65,0.33130276478898074,0.5960070249852738,0.34317579869037207,0.17316016567926193,0.3671703821324898
nms,512,25389983,4869,16883803,714623,102,0.18309231127159492,0.3435405047528535,0.14044567339274255,0.06930512929590824,0.7793938163759048
nms,1024,18881494,9287,11916926,751133,57,0.16918790032898234,0.3463951354793616,0.15015219767882015,0.27497357093368613,0.3199096902201552
nms,2048,18713944,23167,12507693,690313,68,0.16124877221970144,0.30418688473128885,0.35528494930337223,0.21581202148438453,0.371159690121293
nms,4096,16459126,30463,11824585,667459,69,0.2601283954639361,0.574262814480632,0.38215395110915285,0.10177265320873484,0.22820085165972728
nms,8192,19986608,70099,12481056,905617,77,0.12719900148022856,0.002678035775804807,0.21433696270732838,0.21642453888044869,0.28516767081074296
batch_norm,64,17696854,6420733,94508033,9372066,1252,0.21855581994102824,1.098555179664747,0.0483008329182678,0.05003739342724052,0.4827369235483158
batch_norm,128,20736555,18748324,99850628,9168705,1006,0.024777135183755315,0.8966698984260074,0.0670985257120604,0.005597183673402388,0.3073517686205618
batch_norm,256,17342410,33652338,93510349,9125517,1261,0.08041959015191565,0.05301390472468985,0.02552200987948844,0.00697587087138487,0.11888512593801265
batch_norm,512,15125138,133991991,91618531,9177002,654,0.028241891222007272,0.030739069459252043,0.007798391322939814,0.004304426525702374,0.4776592971718783
batch_norm,1024,17099920,532882527,93688010,10021223,850,0.07850801491312959,0.03854502152062789,0.024920636130304236,0.1611902489338221,0.10517143926543615
batch_norm,2048,33554815,2183773919,91871150,9144716,1140,0.8831305391708583,0.0799421061713077,0.0033480128136427994,0.005306641589252385,0.18461787655502737
batch_norm,4096,20420225,8940417200,94359049,9124484,1294,0.21815431530459858,0.142932477536273,0.021761165191237063,0.010449698232612168,0.21104200655157201
roi_align,64,20408343,6568,14359164,499611,24,0.41423635479772414,0.05388211849985901,0.4048039929895974,0.6318767835697171,0.4060805189545059
roi_align,128,14756531,7764,11152221,374798,26,0.1837928057602448,0.3302782268380528,0.1484730490230299,0.16685333722361315,0.3052789974305297
roi_align,256,16791307,10111,12699567,361083,41,0.08895262300926975,0.5603927972282864,0.1766132504764098,0.21348684112133912,0.42275298135745665
roi_align,512,19700029,7515,13676216,574890,33,0.19934120820025727,0.2724987599656099,0.15325201805460142,0.4989314710259665,0.5898364755883755
roi_align,1024,14646947,7997,11514662,306568,20,0.11273803822029174,0.0808069042445216,0.21563253099003216,0.19129759233566979,0.028394275533916023
roi_align,2048,14927082,10092,9462440,465979,44,0.134750065186574,0.030645828342108862,0.10612919576169029,0.5939429218884018,0.285615337040941
roi_align,4096,13886454,12861,12228768,478625,25,0.03431356534345161,0.2452991637263814,0.13128556451009962,0.12352819756006471,0.1574591643244434
roi_align,8192,13985416,10515,10330549,280818,22,0.05064911928751885,0.15762285255757627,0.23323455992512515,0.1511804284181031,0.05170300918116052
scatter,128,16644888,7629,14527144,158815,25,0.1478276537093756,0.03707166477527234,0.19135110364727403,0.5968589297846942,0.3173192655291069
compress,64,16716541,4244,8786385,353353,25,0.26783226522454123,0.3989981533140257,0.3534497405683856,0.46113322070217605,0.22790142204853647
compress,128,10957765,4732,6409626,204027,19,0.2016355626449192,0.22342995403252613,0.21754870096045953,0.23558981803828682,0.107672379282731
compress,256,18828018,21364,9387101,444842,33,0.38634980131442126,0.45382699915344177,0.28594336941711496,0.609441265871507,0.6415605972938175
compress,512,13901391,108024,7478910,269220,21,0.38851817447912673,0.46886314884100844,0.3175163859271794,0.4770147993041907,0.02664693550105965
compress,1024,11278123,329547,5994367,148576,23,0.09211033157860392,0.023695047523973525,0.3762324856300445,0.1214044448217758,0.1567630989332169
compress,2048,10672619,2155181,6416269,201523,42,0.10572619346116492,0.36620186424941514,0.26152320580716965,0.3467117004786447,0.4594786235166442
compress,4096,12420505,4911869,6181489,170186,22,0.26293633736424044,0.02941702207453721,0.17568214125794457,0.019086810120588903,0.11268409604881716
compress,8192,10858272,19335097,6817561,166757,21,0.02582385771977159,0.0024364471855498797,0.08685811761974994,0.09131397960974452,0.16208698081311904
cumsum,64,13746060,854018,6675616,190940,18,0.056026419629249764,1.2036252958659182,0.008460220415107604,0.011589601383687347,0.08331955809010619
cumsum,128,13666828,622997,6680392,190085,17,0.06015713591038033,0.3589393008829676,0.014415524559476003,0.009824098414431487,0.03330866937632456
cumsum,256,12253997,2469368,6385670,182269,16,0.08042477699123446,0.43161660914500605,0.05951291822799483,0.08312820929568818,0.03464101615137754
cumsum,512,12950471,5866514,6643843,191237,18,0.006344290562159027,0.04403993671855378,0.009475847697697676,0.016203730402030336,0.09622504486493762
cumsum,1024,12753674,23197108,6482501,186793,16,0.07734849495856434,0.009673790544830542,0.06789883541959724,0.11148834812548128,0.03464101615137754
cumsum,2048,12413840,92128575,5833860,170574,18,0.0802167959545603,0.023784452642621273,0.030146902373569456,0.02127402655606124,0.09622504486493762
cumsum,4096,12686798,354102370,6168524,178471,17,0.12015134374835361,0.0056840417891356266,0.08486522964349362,0.07597273119308913,0.1178301509131773
cumsum,8192,12448469,1447999803,6196827,174518,16,0.08136521401455578,0.03266624195262148,0.07410812577444145,0.06545053799851086,0.0916515138991168
hardmax,64,11989189,31231,10730647,934629,46,0.28678113022543705,0.4741400794187371,0.02832529441524307,0.12104914395836196,0.19583679983908198
hardmax,128,17359398,185613,11255562,1003143,48,0.30702324501059775,0.4088470556802268,0.371097879485783,0.545364943279436,0.05206782369152241
hardmax,256,16432809,694593,11906329,922459,48,0.19731784824809043,0.468963134997502,0.2942422205536752,0.24286324761556,0.21971253331980053
hardmax,512,12046245,1394745,12576663,825413,161,0.19594180359027694,0.012732939029033245,0.2527553433210738,0.08341660694634846,1.179191078211881
hardmax,1024,9838343,5226211,10833810,756076,51,0.10842579538047938,0.1088174216647305,0.2704932685546561,0.09805150436652907,0.22265076034499867
hardmax,2048,9483707,19673848,8403195,687972,44,0.019307094483642602,0.0954912847556461,0.00585377081697417,0.007123344991152169,0.14393508598496949
hardmax,4096,10323299,87161797,8792906,737637,55,0.05324604404295787,0.021897749698775334,0.0807428829294766,0.10792026426291013,0.16694465615121706
hardmax,8192,10047479,339847535,9960022,861612,46,0.00854279822609342,0.0019052406551255284,0.1670458920615685,0.2152231462929133,0.21032045520479226
category_mapper,64,10105704,7056,6441702,380683,19,0.021723301023756268,0.11012999096378194,0.02906438141428227,0.10497294823035969,0.2800459600314967
category_mapper,128,14493984,26678,8254467,351902,19,0.43760693536437295,0.3152296114291209,0.31654343222182435,0.09431259133713535,0.12796329551306354
category_mapper,256,12307426,98317,7450898,383379,17,0.15387253378591492,0.29517192033613054,0.26398675317019193,0.2936784612976199,0.0
category_mapper,512,11841461,553288,5926532,317957,16,0.1827136039555693,0.2866941327675805,0.04744513312614938,0.09412704599105277,0.0916515138991168
category_mapper,1024,11675100,1615365,7711698,435450,18,0.09353944730519101,0.2780400746632481,0.20537072424411065,0.2933987676546255,0.09622504486493762
category_mapper,2048,10160204,4888021,6485227,342736,18,0.0510754859067849,0.006507599462588144,0.04244306310263825,0.14684321196830485,0.12596733145955472
category_mapper,4096,11665153,18260654,6708031,378155,18,0.01974784740436934,0.0009385652301404716,0.10497613458753327,0.20816939600176884,0.08331955809010619
category_mapper,8192,9756852,76582637,5999699,310156,19,0.04652744447435741,0.05411773305578387,0.09248003253123506,0.11939759920083148,0.11945177983233636
lstm,64,87714373,245014639,3955637290,12619043,49,0.09129050670507316,0.10209011244051845,0.10991792229370413,0.11123297932289712,0.18280742241173895
lstm,128,82562242,674716665,3986806503,12518830,50,0.1022533331244331,0.10685018566990422,0.1125156056170695,0.1167429671506484,0.0499989035448394
lstm,256,82410989,2231398317,3796123016,12518316,185,0.10455707993292009,0.020158173907981497,0.035380020407116596,0.11731487108172385,1.2746762102678157
lstm,512,82815579,7437520813,4190102930,13391070,45,0.10413967079908933,0.033443333283674825,0.09044775608806024,0.10842798599706768,0.2143033502442879
lstm,1024,88036181,26785572789,4299393856,13420143,46,0.1003155092535408,0.06880301833991541,0.11638137878224138,0.11162839766604497,0.11503266569846046
lstm,2048,77498606,94309799234,3763806693,11700306,42,0.002023670784100311,0.05622040231845019,0.017098807062184508,0.004340619162623104,0.11796616305110547
lstm,4096,77961481,391115473937,3991696770,12591230,43,0.0070593162713454005,0.043681516405669155,0.11131134203265192,0.11130088143500609,0.14543938078822635
lstm,8192,79411476,1359751417609,3299650910,27142090,1918,0.03070701643215155,0.0012026823095682348,0.11748855914582179,0.4949848327343452,1.1873538716223466
abs,64,13130071,3675,6528456,489550,36,0.4805356154976947,0.3107282562706728,0.06656881155853614,0.053154882435227924,0.11458711923666784
abs,128,9895410,7581,7383997,421878,35,0.12590060625978275,0.21097892926100756,0.2066949723309435,0.11762671946861619,0.11438071370737869
abs,256,10289478,39025,7146513,462249,36,0.13707246313879834,0.08942751876984378,0.1268480599420939,0.036298707110634224,0.14433756729740643
abs,512,13170127,210919,9696748,546007,50,0.39186731916907874,0.4173461473843233,0.3689624159425132,0.24448905093072157,0.3117691453623979
abs,1024,10429066,570281,7516882,476276,38,0.06572977254985088,0.02417838973825435,0.19790965380393297,0.12248157936448117,0.1275745567840409
abs,2048,10078665,2606036,6507312,442234,37,0.096970590518895,0.06477174088473817,0.0832231372643447,0.09892949232435519,0.2010416115928161
abs,4096,9636805,9038199,6712435,428536,39,0.09507502484248623,0.1668570553111143,0.16195514548500223,0.11058949796127825,0.06783977720678437
abs,8192,9574960,32747515,6699990,459045,37,0.058024542244760925,0.01813209366536496,0.03660779455824354,0.07611747525197628,0.11971459520768747
flatten,64,11203392,3187,6982538,198825,19,0.3779385192773512,0.34754809296718797,0.36328668034547495,0.4450450999436469,0.1392500690033995
flatten,128,10295732,6648,4842996,171588,20,0.06221761913564094,0.7422738968219488,0.13020802917267454,0.3083005423719734,0.1502483834411751
flatten,256,11183416,14197,4778901,147995,19,0.07410484689971523,0.19482335950475263,0.045050824540654996,0.20634486774728283,0.12796329551306354
flatten,512,13926173,147064,6893273,170414,19,0.15451334499260164,0.3673459391643018,0.21366811575158556,0.13146021992164697,0.18232113763882918
flatten,1024,9041040,380983,5506997,182084,19,0.10135449633478452,0.02307201801569126,0.15333381154642187,0.24580987649934002,0.11945177983233636
flatten,2048,9745513,1476210,4775456,146449,22,0.0976288494754247,0.034413442154345726,0.09046728514241562,0.11589181184129434,0.11268409604881716
flatten,4096,9281106,4835020,4382613,128086,19,0.08013769824664199,0.009624902252221271,0.004651757898756654,0.00808239466608339,0.1662698407067751
flatten,8192,9829182,20262216,4884348,154997,19,0.01286710780067624,0.052487613696132376,0.08803068352309242,0.04604593498609978,0.17857040259072438
neg,64,12656827,4911,8344607,465494,41,0.13914917399494334,0.5163265133862189,0.2754728965438532,0.14866199957851994,0.013968151673942558
neg,128,9921726,9833,8289165,546891,43,0.0858699789888292,0.3861228889586384,0.15751241051624124,0.11457312288082461,0.10136974287303893
neg,256,10548610,23621,6135391,424035,42,0.2891280897955395,0.11338767467207417,0.060698201815236066,0.10770229537142731,0.027276390670376016
neg,512,9715064,133941,6637672,458249,46,0.08401824464025397,0.20648086223642562,0.07056046246021559,0.10073837153986484,0.10869565217391304
neg,1024,9271848,536447,6301226,419500,62,0.07071705682984568,0.12138061938796298,0.0758972077854323,0.12050270381042559,0.3803169716952127
neg,2048,10449451,2563287,6983693,555796,37,0.019154055761162254,0.08250165459484034,0.05061144912395728,0.22989545782939472,0.03092947870658709
neg,4096,10510968,10652306,6247770,403496,41,0.053871184313265374,0.006048499368007409,0.011213281148670377,0.013328244489981367,0.1375703395905805
neg,8192,10338661,33420076,6258072,400677,45,0.006598277947521936,0.004771432617728647,0.02146579291838964,0.015009540851750856,0.12060373461210443
reduce_min,64,12260548,21721,7568078,442845,25,0.31113576814578614,0.025987971124038882,0.3471930950017117,0.12421717727529376,0.13856406460551018
reduce_min,128,11966521,96212,7299213,516907,27,0.18050480222742912,0.16494501022937455,0.10291037658866618,0.14054473367667086,0.08449028329604279
reduce_min,256,12975802,371155,8851675,540973,24,0.0767112227771982,0.3020607600362447,0.0999216990407981,0.27503162124514413,0.1502313031443329
reduce_min,512,10146644,932340,7819756,562080,28,0.12005641283249102,0.02289459391916467,0.1562805705156345,0.1716466986265449,0.05391265523477459
reduce_min,1024,10218052,3629733,7115702,436901,24,0.018284549871226442,0.0024743063781381192,0.1260449521752645,0.1050995171927596,0.08554791778627943
reduce_min,2048,10141118,14762532,7625016,571024,25,0.13520404089648624,0.01966584576706466,0.1867868031090069,0.3082140276387501,0.11395071102426824
reduce_min,4096,9828961,53629116,6943824,469165,27,0.08309486966507695,0.10616755927334205,0.04020249269829358,0.06714273879526174,0.07524093973973973
reduce_min,8192,10596450,213455934,6948109,459149,27,0.041603001452120335,0.10589073325400551,0.06636350044511764,0.037600440323238525,0.16972502573910517
and,64,10989037,3107,12891903,1032276,70,0.05482320954602765,0.04468578844823885,0.03745011638627745,0.02829681832583878,0.07559289460184544
and,128,18340797,5383,17667061,905812,68,0.45554122140807224,0.5050359254459549,0.12312202342487906,0.03740016450487409,0.10983736828485564
and,256,12309623,10795,12776055,979178,75,0.22706943767349,0.3451593480083939,0.04955304509282733,0.12207845549138176,0.03325918253423237
and,512,12607045,28517,12594462,948608,74,0.24029729560565719,0.1966801610237198,0.0654663144210823,0.09540159263398362,0.07409287731775026
and,1024,10344730,128411,13165751,1040588,66,0.06912749953663877,0.06622688647712595,0.10048198961142005,0.026426850633099547,0.12402049654352197
and,2048,10245238,500440,12117188,857875,68,0.010604700513129355,0.14559017283682357,0.002346629846523777,0.019228962516895834,0.036828460659857315
and,4096,10579717,2510955,11361271,905785,99,0.013196438003927268,0.15539844111657325,0.0761664349903436,0.11946761294625391,0.45542703841319654
and,8192,10091971,9760024,12373830,910052,70,0.026847106046447383,0.005334863150035422,0.018264239737609583,0.09333441066688761,0.024743582965269673
floor,64,11171585,8651,8331592,506230,40,0.17659942186417282,0.09382478765129873,0.076367701781675,0.19286762208297295,0.1673817857103454
floor,128,12528661,26566,9572646,528120,44,0.4528990164268526,0.21531879171804674,0.4359710456643466,0.1573363705149436,0.05209175361109405
floor,256,9835553,92560,6514621,420747,38,0.14834426463971392,0.10449110064731766,0.1121755980639266,0.11853760163028838,0.19752724681044428
floor,512,8788042,335692,7059628,581410,47,0.044945061763893956,0.1311239499498477,0.14420791679829892,0.2903907392538568,0.2358002139872359
floor,1024,9206406,1277456,6732577,485233,40,0.07614085445140384,0.1353026244326994,0.007702344596951303,0.02387729482150894,0.07574505280918743
floor,2048,9852828,5352598,7329141,502318,41,0.08691993086492766,0.10638675095266051,0.09122657157329729,0.04593170715669187,0.120797350964332
floor,4096,9689874,20501013,6717875,458695,41,0.07200983558688157,0.027692397229833406,0.08248894238996322,0.13084986856851746,0.013968151673942558
floor,8192,10423837,86463447,6886114,480449,45,0.08046850917190021,0.05439323340111851,0.029852552337581658,0.020526081528421322,0.05879447357921313
reduce_sum,64,10742734,18231,7054351,536393,25,0.20821432341880886,0.48851389634672643,0.099235708138776,0.2571198258563062,0.022494166332063338
reduce_sum,128,14569938,34280,9454954,472742,31,0.49587844190149144,0.4874456077108719,0.3885491598988092,0.0668352811669497,0.05587260669577023
reduce_sum,256,9402720,80434,7088146,511368,64,0.024698826938914308,0.11974351092856837,0.05352440056821059,0.18738078868841482,0.9434679584982917
reduce_sum,512,11321191,333762,7060049,546723,32,0.19610781655896983,0.2623981652064781,0.10517009721655735,0.2864146477476116,0.12499335724723856
reduce_sum,1024,9738562,1005094,7757888,438787,25,0.06736125534604463,0.11000878251576955,0.11695199236249026,0.13855166789992676,0.1252422176752332
reduce_sum,2048,10122556,4538025,6864396,467791,56,0.006369917360544588,0.08422502162392748,0.031291031570616565,0.03526532045856393,0.882619882589814
reduce_sum,4096,10137041,15370916,6532653,435113,26,0.06509250980325469,0.028496008849322317,0.1093993046150263,0.11346811749309502,0.17625291134445537
reduce_sum,8192,9692663,59369925,6358455,419118,25,0.08132103762247171,0.0012076668602659683,0.06099249683607611,0.09612605777770504,0.12059409723568001
argmax,64,10353574,30843,7772062,582640,43,0.023857291537300554,0.18726450903127503,0.0628322202812727,0.31045176444388434,0.5348837209302325
argmax,128,10108336,80971,7267582,499224,22,0.14195072281654286,0.09447384867239411,0.023187550585218816,0.08240607761498268,0.11268409604881716
argmax,256,9931909,381627,11326109,647358,21,0.10558426422248231,0.43864943507488213,0.4738033938466316,0.46321957305395933,0.16461958988832404
argmax,512,11939595,1306288,7800162,464454,26,0.20195959667237776,0.04715503839349727,0.18968143254630573,0.07135102688669251,0.28502101896703047
argmax,1024,9903700,4580861,9725581,624639,20,0.04323143377459443,0.11013056396280758,0.24949725658741315,0.2439141729787631,0.13228756555322954
argmax,2048,9867625,18782746,7120790,476836,21,0.05795385258088415,0.10411967452407495,0.009511881695598355,0.005629517838808684,0.05412658773652741
argmax,4096,9719685,71355691,7370210,517295,22,0.04824813683899193,0.09323732791492205,0.0794036396027197,0.1326442284228899,0.12026142323020866
argmax,8192,9806319,303195359,6590012,425640,20,0.04093283641505872,0.00040208073447146577,0.059458839882591624,0.11639604462621846,0.028394275533916023
global_average_pool,64,10967737,75588,12552963,1316406,101,0.06728072301004635,0.16294706984486496,0.043379035400209855,0.013149516343678613,0.06022537158711108
global_average_pool,128,10819929,242140,13096363,1334723,105,0.053600793140509334,0.0261422484702427,0.09636222726954176,0.03419775196888473,0.061035764310082
global_average_pool,256,12385908,1013839,12436120,1332482,99,0.22952405812049265,0.1622377104506618,0.047279124664416236,0.011558975627502105,0.06372093271992525
global_average_pool,512,11637907,3475194,12347378,1397251,97,0.06342528161178458,0.007867955441053962,0.09161305222210069,0.09980589111299577,0.01186336169567724
global_average_pool,1024,11465413,14053091,12297907,1311779,102,0.0275662393550996,0.012846010251424476,0.017749800666901284,0.018826637035804016,0.04392126382619702
global_average_pool,2048,11591659,54492370,12420002,1469961,94,0.016946837222926434,0.008462307997544232,0.043004896366935684,0.2762914473396543,0.12268683611351912
global_average_pool,4096,11795731,214933183,12607213,1470403,99,0.03925806133393518,3.695158551385352e-05,0.029344212169245695,0.16971791073360978,0.053449521435648295
global_average_pool,8192,11711104,712164223,12098951,1307909,94,0.02373943865627897,0.008289496084843194,0.013067784417759784,0.015720310856489016,0.13786459120036543
not,64,12538110,2254,12406219,1007484,72,0.12283417166066304,0.2702059596120706,0.13678703491936248,0.002039979011042111,0.03192720382615442
